Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition_Probability,Risk_Level
34,135,19,3,3,46,3,2,2,4,13,3,3,2,15,2,4,11,8,5,10,8,176,25.25,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4059532659360571,Medium Risk
28,791,1,4,4,44,3,1,3,0,11,3,3,0,5,2,2,4,2,0,2,10,220,9.790909090909093,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.8936044790880798,High Risk
44,1199,4,2,3,92,4,5,1,1,14,3,4,2,26,4,2,25,9,14,13,8,176,109.0340909090909,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.04576607866363262,Low Risk
34,648,11,3,3,56,2,2,2,4,11,3,4,2,14,5,4,10,9,1,8,8,176,25.51136363636364,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.1571232792821971,Low Risk
35,735,6,1,3,66,3,1,3,0,14,3,4,0,4,3,3,3,2,2,2,10,220,15.936363636363636,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.3123373071595848,Medium Risk
42,603,7,4,2,78,4,2,2,6,16,3,4,0,18,2,3,1,0,0,0,10,220,10.78181818181818,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.4348153527840541,Medium Risk
43,531,4,4,4,56,2,3,4,3,14,3,4,0,23,3,4,21,7,15,17,8,176,58.13068181818182,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1364377330423804,Low Risk
36,429,2,4,3,53,3,2,2,9,11,3,4,0,18,2,3,16,14,5,12,10,220,24.59090909090909,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.4574029787271354,Medium Risk
44,621,15,3,1,73,3,3,4,1,11,3,4,1,10,2,3,10,7,0,5,8,176,45.32954545454545,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.05907764830265905,Low Risk
28,193,2,3,4,52,2,1,4,1,12,3,2,1,2,2,3,2,2,2,2,10,220,17.577272727272728,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.8943033835872177,High Risk
51,968,6,2,2,40,2,1,3,0,14,3,2,0,8,6,2,7,0,7,7,8,176,16.125,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6517222729516512,High Risk
30,879,9,2,3,72,3,2,3,7,18,3,3,0,10,3,3,8,4,1,7,10,220,21.34090909090909,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.2314979163397153,Low Risk
29,806,7,3,2,39,3,1,3,3,13,3,1,2,10,2,3,7,7,7,7,10,220,15.177272727272728,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.8266361224809702,High Risk
28,640,1,3,4,84,3,1,1,2,11,3,2,0,5,2,2,3,2,1,2,8,176,11.818181818181818,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0.5780611603664904,Medium Risk
25,266,1,3,4,40,3,1,2,1,18,3,4,0,2,3,2,2,2,2,1,8,176,11.909090909090908,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23036974197615512,Low Risk
32,604,8,3,3,56,4,2,4,1,15,3,3,2,10,4,4,10,7,0,8,8,176,35.27840909090909,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.01552060442253933,Low Risk
45,364,25,3,2,83,3,5,2,3,22,4,3,0,22,4,3,0,0,0,0,8,176,102.6193181818182,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.5563969296190142,Medium Risk
39,412,13,4,3,94,2,4,2,6,13,3,4,2,21,4,3,19,9,15,2,10,220,77.83181818181818,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.857768390863077,High Risk
58,848,23,4,1,88,3,1,3,1,12,3,4,2,2,3,3,2,2,2,2,8,176,13.477272727272728,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.10163987922675116,Low Risk
32,1089,7,2,4,79,3,2,3,1,18,3,1,1,10,3,3,10,4,1,1,8,176,27.744318181818183,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.2482797125825801,Low Risk
39,360,23,3,3,93,3,1,1,0,13,3,1,0,6,2,3,5,2,0,3,8,176,22.181818181818183,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.4964677786536298,Medium Risk
30,1138,6,3,1,48,2,2,4,0,12,3,1,1,10,6,3,9,2,6,7,8,176,26.289772727272727,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.6002546266668329,High Risk
36,325,10,4,4,63,3,3,3,3,12,3,1,0,10,0,3,7,7,1,7,8,176,40.30681818181818,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.179532514864143,Low Risk
46,991,1,2,4,44,3,1,1,6,12,3,3,0,10,3,4,7,6,5,7,8,176,19.44886363636364,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.16903751086426336,Low Risk
28,1476,1,3,3,55,1,2,4,0,11,3,1,3,10,6,3,9,8,7,5,8,176,37.92045454545455,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.07775728853921397,Low Risk
50,1322,28,3,4,43,3,4,1,4,11,3,2,0,25,2,3,3,2,1,2,10,220,76.72727272727273,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.12630532164977828,Low Risk
40,299,25,4,4,57,2,3,2,2,12,3,3,0,9,2,3,5,4,1,0,10,220,41.33636363636364,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.9657729633283182,High Risk
52,1030,5,3,2,64,3,3,2,9,19,3,3,0,10,2,2,8,7,7,7,10,220,38.39090909090909,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.94860627822433,High Risk
30,634,17,4,2,95,3,3,1,1,23,4,4,2,9,2,3,9,1,0,8,10,220,54.16363636363637,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.3453990359705019,Medium Risk
39,524,18,2,1,32,3,2,3,0,11,3,1,0,9,6,3,8,7,1,7,8,176,25.76136363636364,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.22785174152145382,Low Risk
31,587,2,4,4,57,3,3,3,1,19,3,1,1,10,5,2,10,8,9,6,10,220,44.78181818181818,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.25661571487853824,Low Risk
41,256,10,2,3,40,1,2,2,1,13,3,1,0,19,4,3,19,2,11,9,8,176,34.94886363636363,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5480469061614857,Medium Risk
31,1060,1,3,4,54,3,1,2,1,11,3,1,0,3,2,4,3,2,2,2,10,220,10.463636363636365,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.9460857277349551,High Risk
44,935,3,3,1,89,3,1,1,4,12,3,3,0,10,4,4,3,2,1,2,8,176,13.420454545454543,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.4483102349558142,Medium Risk
42,495,2,1,3,37,3,4,3,0,13,3,4,0,21,3,2,20,8,2,10,10,220,81.18636363636364,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.04433849690166425,Low Risk
55,282,2,2,4,58,1,5,3,4,14,3,4,1,23,5,3,19,9,9,11,8,176,109.01704545454544,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.061680331506399136,Low Risk
56,206,8,4,4,99,3,5,2,6,14,3,1,0,36,4,3,7,3,7,7,8,176,112.0284090909091,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.07394727113303931,Low Risk
40,458,16,2,3,74,3,1,3,9,16,3,2,1,6,0,3,4,2,0,0,8,176,20.13636363636364,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.16944470001146075,Low Risk
34,943,9,3,4,86,3,3,4,0,11,3,4,1,10,0,2,9,7,1,6,8,176,48.29545454545455,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0199888224626035,Low Risk
40,523,2,3,3,98,3,2,4,1,13,3,3,0,9,4,3,9,8,8,8,8,176,26.482954545454547,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.11927004139820613,Low Risk
41,1018,1,3,3,66,3,2,1,0,17,3,4,1,10,2,3,9,3,1,7,8,176,23.3125,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.073840195571831,Low Risk
35,482,4,4,3,87,3,2,3,1,11,3,2,0,9,3,3,9,6,1,1,10,220,19.313636363636363,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.8225869024375169,High Risk
51,770,5,3,3,84,3,4,2,1,11,3,2,1,33,2,3,33,9,0,10,10,220,63.75454545454546,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.025990705707092266,Low Risk
38,1009,2,2,2,31,3,2,1,3,15,3,4,1,11,3,3,7,7,1,7,8,176,39.16477272727273,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.060248962189199305,Low Risk
34,507,15,2,3,66,3,2,1,1,12,3,4,0,10,6,4,10,8,9,6,8,176,34.80113636363637,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.40019382923329705,Medium Risk
25,882,19,1,4,67,3,1,4,3,11,3,3,3,7,6,2,3,2,1,2,8,176,20.84659090909091,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.2002838214459506,Low Risk
58,601,7,4,3,53,2,3,1,7,14,3,4,0,31,0,2,10,9,5,9,10,220,45.49090909090909,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.35961632920968817,Medium Risk
40,329,1,4,2,88,3,1,2,3,22,4,3,1,7,3,3,4,2,0,3,8,176,13.5625,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.3173794358314327,Medium Risk
36,607,7,3,1,83,4,2,1,2,16,3,4,1,17,2,2,15,7,6,13,8,176,26.357954545454547,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2630891986604448,Low Risk
48,855,4,3,4,54,3,3,4,1,11,3,3,0,11,2,3,10,9,0,8,8,176,44.875,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.028735578558293506,Low Risk
27,1291,11,3,3,98,4,1,4,8,14,3,2,1,5,4,3,1,0,0,0,8,176,14.397727272727272,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.4928367104655608,Medium Risk
51,1405,11,2,4,82,2,4,2,3,16,3,2,0,29,1,2,5,2,0,3,8,176,74.67045454545455,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.14988432929128281,Low Risk
18,1124,1,3,4,97,3,1,4,1,15,3,3,0,0,5,4,0,0,0,0,8,176,9.153409090909092,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.06388046226072572,Low Risk
35,817,1,3,4,60,2,2,4,0,12,3,2,1,10,0,3,9,7,0,0,8,176,30.47159090909091,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.21871818042254706,Low Risk
27,793,2,1,4,43,1,2,4,3,20,4,2,0,8,3,3,6,2,0,0,8,176,28.8125,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.662980017608917,High Risk
55,267,13,4,1,85,4,4,3,6,17,3,3,0,24,2,2,19,7,3,8,10,220,62.25,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.8862979466282871,High Risk
56,1369,23,3,4,68,3,4,2,4,12,3,1,1,33,0,3,19,16,15,9,10,220,60.91818181818182,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.5671748833154945,Medium Risk
34,999,26,1,1,92,2,1,3,1,20,4,3,3,5,2,3,5,4,0,0,8,176,11.528409090909092,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0955992340931902,Low Risk
40,1202,2,1,2,89,4,2,3,5,20,4,2,3,15,0,3,12,11,11,8,8,176,36.23295454545455,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030523660368422578,Low Risk
34,285,29,3,2,86,3,2,3,4,13,3,1,2,10,1,3,8,7,7,7,8,176,30.84659090909091,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.861475325713367,High Risk
31,703,2,3,3,90,2,1,4,7,14,3,3,0,3,3,4,1,0,0,0,8,176,15.823863636363637,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8468855962010513,High Risk
35,662,18,4,4,67,3,2,3,0,18,3,3,1,5,0,2,4,2,3,2,10,220,20.972727272727276,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.8229427925248106,High Risk
38,693,7,3,4,57,4,1,3,1,11,3,4,3,4,2,3,4,2,0,3,8,176,14.829545454545457,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.02836281220562565,Low Risk
34,404,2,4,3,98,3,2,4,1,11,3,4,0,14,2,4,14,11,4,11,8,176,37.99431818181818,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.021808571551074882,Low Risk
28,736,26,3,3,48,2,2,1,1,11,3,3,1,5,0,3,5,3,0,4,8,176,26.84090909090909,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.6901307605939218,High Risk
31,330,22,4,4,98,3,2,3,1,15,3,4,2,10,3,2,10,2,6,7,10,220,28.08636363636364,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.4217067242083116,Medium Risk
39,1498,21,4,1,44,2,2,4,3,12,3,4,2,8,2,4,5,4,1,4,10,220,27.818181818181817,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.5933890211623458,Medium Risk
51,541,2,3,2,52,3,3,2,2,11,3,2,0,14,5,3,4,2,3,2,8,176,60.20454545454545,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.5842002856198595,Medium Risk
41,1200,22,3,4,75,3,2,4,3,14,3,1,2,12,4,2,6,2,3,3,10,220,24.85,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.41507044589069775,Medium Risk
37,1439,4,1,3,54,3,1,3,7,15,3,4,0,8,2,3,6,4,1,3,10,220,13.61818181818182,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.3646326894763798,Medium Risk
33,1111,5,1,2,61,3,2,4,6,13,3,1,0,8,2,4,5,4,1,2,8,176,56.80681818181818,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.5377806375470988,Medium Risk
32,499,2,1,3,36,3,2,2,0,13,3,1,3,4,3,2,3,2,1,2,10,220,18.536363636363635,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.7484455404025508,High Risk
39,1485,25,2,3,71,3,3,3,3,21,4,2,1,13,2,3,6,4,0,5,8,176,62.04545454545455,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.023299386055307666,Low Risk
25,1372,18,1,1,93,4,2,3,2,11,3,2,0,6,3,2,3,2,1,2,8,176,35.40909090909091,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.5461948166744686,Medium Risk
52,322,28,2,4,59,4,4,3,2,11,3,2,1,24,3,2,5,3,0,2,10,220,60.21363636363636,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.4687243244821064,Medium Risk
43,930,6,3,1,73,2,2,3,1,14,3,1,0,20,3,1,20,7,1,8,10,220,18.55,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.6471470791637303,High Risk
27,205,10,3,4,98,2,2,4,1,11,3,4,0,6,3,3,6,2,4,4,10,220,26.222727272727276,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.6835555554369317,High Risk
27,135,17,4,4,51,3,1,3,1,13,3,4,0,8,2,3,8,2,7,7,10,220,10.88181818181818,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.646946838957147,High Risk
26,683,2,1,1,36,2,1,4,0,12,3,4,0,5,2,3,4,3,1,1,8,176,22.181818181818183,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.34453075989669624,Medium Risk
42,1147,10,3,3,31,3,4,1,0,14,3,3,1,21,5,3,20,7,0,9,8,176,95.44886363636364,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.02196863549091852,Low Risk
52,258,8,4,3,54,3,1,1,9,13,3,3,0,12,2,1,5,4,0,4,8,176,16.761363636363637,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4793705132094351,Medium Risk
